1,"Participant 060","Consistant","Target 1 Raw Latency",1810,936,1185,1248,1669,1779,1155,1358,1170,1170,2246,1030,2075,874,1232,1372,1061,1981,1669,1279,1061,999,1030,827,843,1997,1139,1888,1357,1045,1123,2044
1,"Participant 060","Consistant","Target 2 Raw Latency",1482,1092,1170,1326,983,1154,1576,1669,998,1779,967,1108,952,858,1887,1622,967,1170,1138,1170,905,1622,998,968,951,1576,936,1155,1076,967,1045,1170
1,"Participant 060","Consistant","Target 3 Raw Latency",968,967,1014,2059,1560,1701,1092,1295,998,1154,1982,1279,1264,1107,1154,1201,1061,1030,1435,1155,1045,1201,1092,1513,1170,999,1747,998,1264,1310,1076,1170
1,"Participant 060","Consistant","Target 4 Raw Latency",905,1076,1311,1341,1124,921,1123,1295,1701,1358,1654,1841,983,1419,1201,1389,890,1700,1217,1295,1419,983,1233,1529,998,1435,1420,1342,1202,1107,1280,1419
1,"Participant 060","Consistant","Target 5 Raw Latency",2168,1623,1747,1264,2059,1263,1279,1326,1124,1654,1326,2325,1451,983,1139,1841,967,951,1248,1466,1934,1029,1030,1357,874,1232,1092,1248,1279,905,1435,1388
1,"Participant 060","Consistant","Target 6 Raw Latency",952,2106,1341,999,1809,1030,1108,1810,1279,1404,1295,1186,1498,905,1123,1279,1014,1139,1295,1186,1155,827,1311,2012,1139,1653,1357,1419,1045,967,1139,1466
1,"Participant 060","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 060","Consistant","Target 1 Accuracy","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct"
1,"Participant 060","Consistant","Target 2 Accuracy","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 060","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Wrong"
1,"Participant 060","Consistant","Target 4 Accuracy","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 060","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 060","Consistant","Target 6 Accuracy","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong"
1,"Participant 060","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 060","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 060","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 060","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 060","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 060","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
