1,"Participant 57","Consistant","Target 1 Raw Latency",1138,1310,2449,2777,1950,1903,2637,1716,1451,1404,1934,1732,2324,1045,1779,2075,2231,1295,1482,1560,1997,1061,2028,2184,1576,1326,1623,1217,1451,1170,1622,1482
1,"Participant 57","Consistant","Target 2 Raw Latency",873,1217,1482,1622,1887,1388,1404,1810,1170,2637,1450,1732,1326,1279,1326,2075,1264,1810,1997,1762,2465,1701,1295,1482,1108,1217,2137,1622,1934,1513,1014,1856
1,"Participant 57","Consistant","Target 3 Raw Latency",1466,2606,2543,1716,983,1638,1591,3510,1467,1856,1622,1701,1903,1295,2325,2293,952,1685,1872,2012,1138,1810,1170,1357,1310,1638,1467,1872,1965,2138,1825,1701
1,"Participant 57","Consistant","Target 4 Raw Latency",1248,1388,2075,2153,1342,1606,2371,1919,2199,1513,1685,2246,952,1560,1623,1856,1264,1607,2761,1919,1654,1716,1638,2543,983,1373,1778,1794,1591,1186,2480,1529
1,"Participant 57","Consistant","Target 5 Raw Latency",1232,1591,1560,2075,1856,1638,1747,2418,1357,1794,1966,1965,1513,1825,1607,2434,1045,1747,1545,1872,1139,1560,2028,1732,1607,1935,1294,1451,1294,1747,1622,1685
1,"Participant 57","Consistant","Target 6 Raw Latency",1482,1482,1482,1528,1389,1404,2013,1279,921,2137,1654,1466,1108,1575,1482,1544,827,1279,1872,1249,3011,998,1217,1357,1310,1623,1826,1248,1295,1014,1264,2355
1,"Participant 57","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 57","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct"
1,"Participant 57","Consistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Wrong","Correct","Wrong","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 57","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 57","Consistant","Target 4 Accuracy","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 57","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct"
1,"Participant 57","Consistant","Target 6 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 57","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 57","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 57","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 57","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 57","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 57","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
