1,"Participant 051","Consistant","Target 1 Raw Latency",1342,1700,1046,1186,1185,1030,1872,1529,998,1388,1170,1108,1092,1576,1295,1061,1046,1248,1982,1107,1061,1248,1856,952,1341,1155,2200,1170,1092,873,1061,1092
1,"Participant 051","Consistant","Target 2 Raw Latency",998,1248,1123,2122,1170,1357,1295,1341,1060,1123,1014,1170,827,983,1061,1139,2386,858,1279,3604,1295,1840,1061,1232,1014,1107,1341,1045,1108,1170,1123,1498
1,"Participant 051","Consistant","Target 3 Raw Latency",1092,1170,1591,1419,1108,1202,1077,1389,1248,1248,999,1076,1108,1076,998,1981,1014,1201,1389,1076,2262,1248,1606,1233,1076,1092,1170,1186,1747,1061,1264,1092
1,"Participant 051","Consistant","Target 4 Raw Latency",1233,749,1123,1310,1341,1248,1310,1685,2231,1139,1373,1560,858,1341,967,1232,1342,1311,1248,1170,1123,1670,1326,1357,1170,1700,1186,2309,936,1295,1934,1514
1,"Participant 051","Consistant","Target 5 Raw Latency",1997,2387,1934,1154,1030,1638,1903,1498,1030,1170,1123,1311,1310,1139,2464,1108,936,1185,1232,1654,1061,1310,1342,1700,1014,1216,1264,1045,1045,1684,1716,2402
1,"Participant 051","Consistant","Target 6 Raw Latency",967,1076,1185,1232,1186,1216,1389,1076,1014,1185,1326,967,936,998,1170,1217,1030,1014,1903,1497,1653,1232,1123,1295,1248,920,1389,1170,1076,1107,1466,1170
1,"Participant 051","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 051","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct"
1,"Participant 051","Consistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct"
1,"Participant 051","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong"
1,"Participant 051","Consistant","Target 4 Accuracy","Correct","Correct","Wrong","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct"
1,"Participant 051","Consistant","Target 5 Accuracy","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct"
1,"Participant 051","Consistant","Target 6 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 051","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 051","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 051","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 051","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 051","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 051","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
