1,"Participant 047","Consistant","Target 1 Raw Latency",1154,1279,1622,1357,1467,1092,1482,1872,1232,1045,1731,1450,983,936,1388,1482,936,1030,1310,1077,1030,1263,1279,1310,1123,1076,952,1202,1482,1732,1279,1404
1,"Participant 047","Consistant","Target 2 Raw Latency",1014,1404,1451,1404,1451,1123,1264,1436,1076,1092,1045,1279,1186,936,1342,1373,1186,1077,1108,1295,1841,1139,1685,1701,1045,1170,1154,1482,983,983,1435,1357
1,"Participant 047","Consistant","Target 3 Raw Latency",1576,1685,1108,1732,1311,1919,2589,1669,968,1123,2122,1326,1186,1092,2512,2340,951,1092,1622,1685,1092,1123,1077,1373,920,1357,1186,1232,1077,1560,1435,2059
1,"Participant 047","Consistant","Target 4 Raw Latency",1748,1357,1202,1295,1185,1170,1326,1373,1310,1186,1419,2137,1092,1045,1295,1373,1107,1076,1232,1528,1420,1311,1451,1560,1233,1201,1435,998,1420,1139,1513,1622
1,"Participant 047","Consistant","Target 5 Raw Latency",1498,1279,2184,1482,1372,1108,2325,1919,936,1341,1529,1466,1029,1155,1419,1404,842,998,1560,1217,920,1217,2340,1295,1030,2199,1155,1388,983,998,1560,1810
1,"Participant 047","Consistant","Target 6 Raw Latency",1124,843,1279,1622,1326,1108,1310,1732,1045,2090,1295,1482,1014,1092,2168,1420,936,920,1217,1076,1030,1076,1139,1887,1607,920,1061,1154,1170,1046,1264,1217
1,"Participant 047","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 047","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 047","Consistant","Target 2 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 047","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 047","Consistant","Target 4 Accuracy","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong"
1,"Participant 047","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 047","Consistant","Target 6 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong"
1,"Participant 047","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 047","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 047","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 047","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 047","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 047","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
