1,"Participant 023","Consistant","Target 1 Raw Latency",952,3151,1451,1997,1357,1310,1997,1232,1342,890,1544,1747,1138,968,1404,2278,1841,1061,1763,1248,1841,889,1794,2169,890,1045,2668,2293,1341,2855,1404,1887
1,"Participant 023","Consistant","Target 2 Raw Latency",1934,1123,2418,1513,1108,1311,1061,1450,967,1653,1404,2028,1248,2137,983,2558,1077,1653,1029,1529,1076,1233,1217,1685,2262,1653,983,2574,2028,1607,1841,2091
1,"Participant 023","Consistant","Target 3 Raw Latency",1186,1123,1872,2777,1092,1404,1622,1778,1076,1560,1888,2184,936,874,1576,2434,780,1279,2184,1311,1326,951,2948,1841,1123,2714,1748,1904,1186,1123,1544,1264
1,"Participant 023","Consistant","Target 4 Raw Latency",1576,1732,1965,1497,2917,1092,1280,1404,951,1840,2480,1311,1138,1497,1077,1684,1248,2230,1482,1919,1155,1965,1794,1435,1108,1310,1529,2215,1420,1826,2480,1638
1,"Participant 023","Consistant","Target 5 Raw Latency",1451,1263,2106,1606,1638,1217,1482,1388,1108,2091,1404,1482,1622,936,1966,2745,1092,1669,1981,1280,1389,1545,1560,2356,1700,1279,2683,1529,1138,1622,1638,3120
1,"Participant 023","Consistant","Target 6 Raw Latency",1498,1388,1684,1139,1029,1045,1638,1544,1700,1030,1326,1046,2855,904,1763,1092,1732,796,1451,1404,1108,1389,2059,1669,921,998,952,2200,2199,1217,2091,2402
1,"Participant 023","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 023","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 023","Consistant","Target 2 Accuracy","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct"
1,"Participant 023","Consistant","Target 3 Accuracy","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Wrong","Correct","Wrong"
1,"Participant 023","Consistant","Target 4 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 023","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong"
1,"Participant 023","Consistant","Target 6 Accuracy","Correct","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 023","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 023","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 023","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 023","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 023","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 023","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
