1,"Participant 033","Consistant","Target 1 Raw Latency",905,795,1123,1279,1248,968,1497,1825,1872,1529,1201,1045,1669,1061,936,1107,1045,1295,1138,1061,1045,1263,1060,1014,1248,936,1170,936,1076,1498,1029,1232
1,"Participant 033","Consistant","Target 2 Raw Latency",1170,1311,1155,1420,1076,1076,1716,2324,1233,952,967,1061,1186,1280,1076,1108,1077,842,1092,983,998,1295,1029,1014,967,1529,1045,1170,1201,967,1201,1186
1,"Participant 033","Consistant","Target 3 Raw Latency",968,1030,1280,1185,1232,1248,1170,1404,952,968,1139,1513,874,951,1030,1217,998,952,1077,936,1358,1123,1342,1092,1092,1638,1654,1233,1294,1076,1030,1232
1,"Participant 033","Consistant","Target 4 Raw Latency",1201,1857,1451,1186,2215,1498,1404,1170,983,1497,1139,1685,1513,1123,1809,1014,1451,1825,1497,1170,1045,1170,2902,1576,889,889,1186,951,1154,1388,1295,1342
1,"Participant 033","Consistant","Target 5 Raw Latency",936,1279,998,1092,1373,1825,1373,1185,1154,1076,1622,1872,1497,983,1046,1139,858,1014,1888,1014,1029,1560,952,1342,1216,1076,1045,1045,1185,1638,1592,1123
1,"Participant 033","Consistant","Target 6 Raw Latency",1155,1575,1467,2075,1326,1201,1124,1294,1155,1170,1092,983,1061,1232,1544,1014,1107,936,1107,1950,951,1201,1170,1763,967,1154,998,1763,1014,1030,1357,1108
1,"Participant 033","Consistant","Target 7 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 8 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 9 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 10 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 11 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 12 Raw Latency",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,"Participant 033","Consistant","Target 1 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Wrong","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct"
1,"Participant 033","Consistant","Target 2 Accuracy","Wrong","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct"
1,"Participant 033","Consistant","Target 3 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 033","Consistant","Target 4 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct"
1,"Participant 033","Consistant","Target 5 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct"
1,"Participant 033","Consistant","Target 6 Accuracy","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Correct","Wrong","Wrong","Wrong","Correct","Correct","Correct","Correct","Correct","Wrong","Correct","Correct","Correct","Wrong","Correct","Correct","Wrong","Wrong","Correct","Correct","Correct","Wrong","Correct"
1,"Participant 033","Consistant","Target 7 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 033","Consistant","Target 8 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 033","Consistant","Target 9 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 033","Consistant","Target 10 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 033","Consistant","Target 11 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"Participant 033","Consistant","Target 12 Accuracy",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
